FECHA;PROV;CELDA;4G_ERI_IntraFreq_Prep_HO_Succ_Rate;4G_ERI_IntraFreq_Exec_HO_Succ_Rate
2017-08-27;AV32WJ3;AV;100.0;19.48
2017-08-27;SG17WM2;SG;81.82;20.0
2017-08-27;SG02PL2;SG;100.0;21.17
2017-08-27;AV29WJ2;AV;100.0;28.03
2017-08-27;AV04WJ1;AV;94.3;33.7
2017-08-27;SA32WJ2;SA;99.62;34.38
2017-08-27;ZA23RJ2;ZA;100.0;37.23
2017-08-27;SG16WM2;SG;100.0;37.5
2017-08-27;LE95WJ1;LE;99.05;44.2
2017-08-27;LE76WJ3;LE;100.0;47.69
2017-08-27;SX83WJ2;SX;100.0;49.3
2017-08-27;SG19WJ2;SG;89.29;51.37
2017-08-27;AV25WJ2;AV;81.96;54.33
2017-08-27;VA57WJ2;VA;85.4;55.87
2017-08-27;SA69WJ2;SA;100.0;59.2
2017-08-27;BU27WJ1;BU;100.0;60.47
2017-08-27;SO23WJ2;SO;100.0;61.63
2017-08-27;SG12WJ3;SG;66.9;66.15
2017-08-27;ZA71WJ2;ZA;100.0;67.82
2017-08-27;SX29WJ2;SX;100.0;69.21
2017-08-27;VA59WJ2;VA;90.77;69.54
2017-08-27;PX07IJ1;PX;100.0;70.09
2017-08-27;LE97WJ2;LE;99.92;70.62
2017-08-27;SO04WJ1;SO;99.72;71.17
2017-08-27;SO26WK1;SO;100.0;71.43
2017-08-27;VA56WJ2;VA;99.64;72.1
2017-08-27;SA11PJ3;SA;100.0;72.69
2017-08-27;SG40WM2;SG;16.3;72.73
2017-08-27;SO15OJ3;SO;100.0;72.81
2017-08-27;SO09SK1;SO;100.0;72.86
2017-08-27;SG41WJ1;SG;92.64;73.06
2017-08-27;SA69WJ1;SA;100.0;73.59
2017-08-27;SG06RJ2;SG;99.41;74.15
2017-08-27;LE57IJ3;LE;99.72;74.21
2017-08-27;LE45WJ3;LE;100.0;74.39
2017-08-27;BU18WJ1;BU;100.0;74.56
2017-08-27;VA27WJ2;VA;99.94;75.11
2017-08-27;AV33WJ2;AV;100.0;75.21
2017-08-27;SA39WJ3;SA;100.0;75.9
2017-08-27;SA24WJ3;SA;99.98;76.18
2017-08-27;AV38WJ2;AV;96.73;76.24
2017-08-27;SA35WJ3;SA;94.1;76.44
2017-08-27;LE08RJ3;LE;99.96;76.58
2017-08-27;SA39WJ2;SA;100.0;76.65
2017-08-27;SG42WJ1;SG;96.16;76.86
2017-08-27;SA10WJ1;SA;100.0;77.24
2017-08-27;ZA02RJ3;ZA;99.95;77.64
2017-08-27;LE16WJ1;LE;89.0;77.82
2017-08-27;VA46WJ3;VA;90.8;78.55
2017-08-27;LE95IJ1;LE;100.0;78.78
2017-08-27;LE54IJ1;LE;100.0;78.9
2017-08-27;LE15WJ3;LE;100.0;78.92
2017-08-27;PX18IJ1;PX;100.0;79.15
2017-08-27;VA46WJ1;VA;85.92;79.44
2017-08-27;SA61WJ1;SA;100.0;79.89
2017-08-27;SA47WJ1;SA;100.0;80.19
2017-08-27;PX10IJ1;PX;56.39;80.33
2017-08-27;SX34WJ2;SX;100.0;80.67
2017-08-27;BU27WK3;BU;100.0;81.13
2017-08-27;LE92WJ3;LE;74.47;81.3
2017-08-27;SO30WJ1;SO;100.0;81.4
2017-08-27;VA45WJ1;VA;100.0;81.5
2017-08-27;LE05RK2;LE;95.47;81.65
2017-08-27;PX07IJ3;PX;100.0;81.95
2017-08-27;SX92WJ2;SX;100.0;81.97
2017-08-27;PX43IJ2;PX;100.0;82.22
2017-08-27;SA03PK1;SA;99.77;82.34
2017-08-27;SG22WM2;SG;100.0;82.5
2017-08-27;LE89IJ2;LE;99.98;82.83
2017-08-27;VA41WJ1;VA;99.66;82.91
2017-08-27;SG41WK1;SG;88.48;82.98
2017-08-27;SG41WK2;SG;96.23;83.04
2017-08-27;SA28WJ1;SA;100.0;83.26
2017-08-27;SG01RK2;SG;100.0;83.33
2017-08-27;SG42WJ3;SG;53.27;83.56
2017-08-27;SG01RK1;SG;100.0;83.72
2017-08-27;LE20RJ1;LE;99.91;83.73
2017-08-27;AV34WJ1;AV;99.62;83.76
2017-08-27;LE77WJ3;LE;100.0;83.76
2017-08-27;ZA53WJ1;ZA;100.0;83.79
2017-08-27;SG23WJ1;SG;98.55;83.86
2017-08-27;SG40WJ1;SG;99.66;83.95
2017-08-27;LE83WJ3;LE;100.0;84.24
2017-08-27;PX02IJ3;PX;100.0;84.31
2017-08-27;SG15WM1;SG;73.68;84.62
2017-08-27;VA53WJ2;VA;100.0;84.73
2017-08-27;BU55WJ3;BU;99.03;84.76
2017-08-27;LE25IJ2;LE;99.88;84.95
2017-08-27;SO08WJ1;SO;100.0;85.06
2017-08-27;SG05PJ3;SG;49.73;85.2
2017-08-27;PX30IJ3;PX;99.92;85.28
2017-08-27;SA41WJ2;SA;100.0;85.29
2017-08-27;SA18PJ2;SA;99.83;85.6
2017-08-27;AV17PK1;AV;100.0;85.68
2017-08-27;PX43IJ1;PX;100.0;85.68
2017-08-27;SX09WJ2;SX;100.0;85.71
2017-08-27;ZA70WJ1;ZA;100.0;85.71
2017-08-27;SG04WJ1;SG;59.09;85.96
2017-08-27;VA36WJ2;VA;97.47;86.01
2017-08-27;SG43WM3;SG;99.58;86.05
2017-08-27;SO23WJ3;SO;100.0;86.1
2017-08-27;BU56WJ2;BU;100.0;86.16
2017-08-27;SA35WJ2;SA;99.21;86.35
2017-08-27;LE76WJ1;LE;100.0;86.38
2017-08-27;LE57WJ2;LE;99.56;86.52
2017-08-27;SO26WJ1;SO;100.0;86.57
2017-08-27;SG39WJ1;SG;99.72;86.69
2017-08-27;AV17WJ2;AV;91.47;86.74
2017-08-27;PX18IJ3;PX;100.0;86.79
2017-08-27;ZA43WJ1;ZA;100.0;86.88
2017-08-27;SG39WJ3;SG;99.16;86.89
2017-08-27;VA03WJ3;VA;65.7;86.98
2017-08-27;AV27WJ3;AV;99.03;87.05
2017-08-27;SG03RJ2;SG;99.61;87.07
2017-08-27;BU07KJ1;BU;99.47;87.16
2017-08-27;SA21WJ1;SA;100.0;87.18
2017-08-27;SO23WJ1;SO;100.0;87.22
2017-08-27;VA12WJ2;VA;100.0;87.25
2017-08-27;AV28WJ2;AV;100.0;87.28
2017-08-27;SA27WJ1;SA;100.0;87.3
2017-08-27;SA67WJ2;SA;99.76;87.38
2017-08-27;AV11WJ2;AV;8.94;87.6
2017-08-27;SG04WJ2;SG;99.92;87.73
2017-08-27;LE18WJ3;LE;99.97;87.81
2017-08-27;SA40WJ1;SA;90.98;87.88
2017-08-27;LE26IJ2;LE;100.0;87.99
2017-08-27;SO22WK2;SO;98.74;88.05
2017-08-27;LE81WJ1;LE;14.26;88.08
2017-08-27;SO31WJ1;SO;100.0;88.21
2017-08-27;VA51WM1;VA;100.0;88.24
2017-08-27;SA35WJ1;SA;85.95;88.26
2017-08-27;AV07RJ2;AV;99.55;88.33
2017-08-27;PX49IJ2;PX;100.0;88.34
2017-08-27;AV09WJ2;AV;77.38;88.37
2017-08-27;LE75WJ2;LE;100.0;88.42
2017-08-27;LE75WJ1;LE;100.0;88.59
2017-08-27;SG40WJ3;SG;73.41;88.6
2017-08-27;VA02RJ2;VA;79.34;88.6
2017-08-27;SG20WK1;SG;97.59;88.61
2017-08-27;PX32IJ2;PX;82.44;88.65
2017-08-27;VA25WJ2;VA;97.54;88.68
2017-08-27;VA56WJ1;VA;99.82;88.73
2017-08-27;SA04WJ2;SA;100.0;88.74
2017-08-27;BU07KJ2;BU;99.87;88.78
2017-08-27;AV25WJ1;AV;95.06;88.82
2017-08-27;SA27WJ3;SA;100.0;88.87
2017-08-27;AV29WM2;AV;100.0;88.89
2017-08-27;AV04PL3;AV;100.0;88.92
2017-08-27;SO26WJ3;SO;100.0;88.93
2017-08-27;PX21RJ2;PX;100.0;88.97
2017-08-27;SO12PK2;SO;100.0;89.02
2017-08-27;SA19WJ2;SA;99.52;89.03
2017-08-27;SA16WJ2;SA;100.0;89.09
2017-08-27;LE72WJ2;LE;100.0;89.13
2017-08-27;LE16WJ2;LE;78.06;89.17
2017-08-27;LE97WJ1;LE;100.0;89.26
2017-08-27;AV28WJ3;AV;99.94;89.36
2017-08-27;LE45WJ2;LE;100.0;89.39
2017-08-27;AV07RJ1;AV;100.0;89.4
2017-08-27;VA14WJ1;VA;100.0;89.43
2017-08-27;AV38WJ3;AV;99.75;89.47
2017-08-27;SG40WJ2;SG;87.53;89.47
2017-08-27;VA57WJ1;VA;59.93;89.61
2017-08-27;LE20WJ2;LE;99.94;89.66
2017-08-27;BU18WJ2;BU;99.39;89.68
2017-08-27;LE26IJ3;LE;100.0;89.72
2017-08-27;AV21WK2;AV;95.54;89.74
2017-08-27;ZA83WJ1;ZA;98.71;89.84
2017-08-27;AV25PJ2;AV;99.67;89.86
2017-08-27;SG03WJ2;SG;100.0;90.0
2017-08-27;SG29WM2;SG;23.26;90.0
2017-08-27;SO07WK3;SO;100.0;90.03
2017-08-27;SA04PK1;SA;99.96;90.19
2017-08-27;AV22WJ2;AV;99.97;90.29
2017-08-27;SA03PJ2;SA;99.62;90.3
2017-08-27;SA14WJ1;SA;100.0;90.4
2017-08-27;AV05RJ2;AV;99.71;90.45
2017-08-27;SG16WM1;SG;100.0;90.48
2017-08-27;LE19WJ2;LE;99.99;90.49
2017-08-27;LE61WJ1;LE;100.0;90.56
2017-08-27;SG41WJ3;SG;99.72;90.7
2017-08-27;SG12WJ2;SG;89.81;90.73
2017-08-27;AV33RJ1;AV;95.84;90.82
2017-08-27;SA25PK1;SA;100.0;90.88
2017-08-27;AV09WJ1;AV;65.24;90.94
2017-08-27;BU49OJ3;BU;100.0;90.95
2017-08-27;PX06IJ2;PX;99.98;90.96
2017-08-27;ZA80WJ1;ZA;100.0;90.98
2017-08-27;BU41WJ1;BU;100.0;91.16
2017-08-27;AV33WJ1;AV;100.0;91.19
2017-08-27;LE21IJ3;LE;100.0;91.24
2017-08-27;SA36WJ1;SA;100.0;91.25
2017-08-27;LE41WJ1;LE;100.0;91.33
2017-08-27;ZA02RJ2;ZA;100.0;91.33
2017-08-27;LE64WJ1;LE;100.0;91.44
2017-08-27;AV06RJ2;AV;99.61;91.45
2017-08-27;VA53WJ3;VA;100.0;91.48
2017-08-27;LE33PJ1;LE;100.0;91.52
2017-08-27;BU27WJ3;BU;95.07;91.58
2017-08-27;AV28WJ1;AV;100.0;91.6
2017-08-27;BU18WM2;BU;100.0;91.67
2017-08-27;SA10PK1;SA;99.99;91.69
2017-08-27;SA43WJ1;SA;100.0;91.69
2017-08-27;LE06IJ1;LE;93.86;91.73
2017-08-27;SG33WJ2;SG;99.56;91.73
2017-08-27;SG44WJ1;SG;45.73;91.73
2017-08-27;ZA31WJ1;ZA;100.0;91.81
2017-08-27;PX49IJ1;PX;99.63;91.83
2017-08-27;SO13WJ1;SO;100.0;91.91
2017-08-27;SA47WJ3;SA;100.0;91.94
2017-08-27;LE30WJ1;LE;100.0;91.98
2017-08-27;SO22WK1;SO;99.05;91.99
2017-08-27;SG09WJ1;SG;99.14;92.02
2017-08-27;SA36WJ3;SA;100.0;92.06
2017-08-27;SG33WM3;SG;100.0;92.08
2017-08-27;BU27WJ2;BU;78.87;92.11
2017-08-27;AV37WJ2;AV;99.82;92.19
2017-08-27;BU17RJ1;BU;94.29;92.27
2017-08-27;ZA02RJ1;ZA;100.0;92.27
2017-08-27;SO30WK1;SO;88.14;92.31
2017-08-27;LE95WJ2;LE;63.83;92.32
2017-08-27;LE19IJ2;LE;99.63;92.38
2017-08-27;SG33WJ3;SG;99.9;92.39
2017-08-27;ZA32WJ1;ZA;99.8;92.4
2017-08-27;LE95WJ3;LE;100.0;92.43
2017-08-27;LE04IJ2;LE;99.96;92.44
2017-08-27;LE20RJ2;LE;99.36;92.48
2017-08-27;SG44WJ2;SG;93.7;92.5
2017-08-27;ZA43WJ3;ZA;100.0;92.5
2017-08-27;SG03PK1;SG;3.38;92.56
2017-08-27;SG24PK1;SG;92.9;92.56
2017-08-27;AV07RJ3;AV;99.92;92.58
2017-08-27;SG24WJ2;SG;97.98;92.58
2017-08-27;SX53WJ1;SX;100.0;92.6
2017-08-27;AV11WJ3;AV;93.18;92.61
2017-08-27;SG35WM3;SG;91.79;92.66
2017-08-27;LE12IJ3;LE;99.8;92.74
2017-08-27;LE19WJ1;LE;100.0;92.75
2017-08-27;SO15OJ2;SO;100.0;92.79
2017-08-27;PX02IJ2;PX;100.0;92.83
2017-08-27;SG27WJ1;SG;100.0;92.84
2017-08-27;AV27WM3;AV;100.0;92.86
2017-08-27;SA61WJ2;SA;82.21;92.86
2017-08-27;AV34WJ3;AV;99.93;92.91
2017-08-27;AV20WM1;AV;100.0;92.98
2017-08-27;VA02RJ1;VA;100.0;93.05
2017-08-27;VA65WM2;VA;100.0;93.1
2017-08-27;SA16WJ1;SA;100.0;93.19
2017-08-27;SA21PJ2;SA;99.47;93.2
2017-08-27;SO02PJ3;SO;83.35;93.2
2017-08-27;LE56WJ1;LE;96.8;93.23
2017-08-27;SO12PJ2;SO;100.0;93.26
2017-08-27;VA51WJ1;VA;99.85;93.27
2017-08-27;ZA71WJ1;ZA;100.0;93.28
2017-08-27;AV36WJ2;AV;94.06;93.3
2017-08-27;ZA80WJ2;ZA;99.72;93.33
2017-08-27;ZA04WJ3;ZA;100.0;93.34
2017-08-27;SX14WJ2;SX;100.0;93.37
2017-08-27;LE07KJ1;LE;99.86;93.43
2017-08-27;PX07IJ4;PX;100.0;93.48
2017-08-27;SG01RK3;SG;98.92;93.48
2017-08-27;VA07RJ1;VA;100.0;93.48
2017-08-27;SA11WJ2;SA;100.0;93.49
2017-08-27;SG12WJ1;SG;95.49;93.49
2017-08-27;SA24PK1;SA;100.0;93.52
2017-08-27;VA67WJ1;VA;70.8;93.58
2017-08-27;PX10IJ3;PX;65.85;93.6
2017-08-27;LE77WJ2;LE;100.0;93.62
2017-08-27;SG17WJ3;SG;89.86;93.62
2017-08-27;PX06IJ1;PX;100.0;93.69
2017-08-27;PX07IJ2;PX;100.0;93.69
2017-08-27;SG38WJ2;SG;57.76;93.7
2017-08-27;VA17GJ2;VA;100.0;93.71
2017-08-27;SA34WJ2;SA;91.82;93.74
2017-08-27;SG38WJ3;SG;85.85;93.74
2017-08-27;AV34WJ2;AV;100.0;93.75
2017-08-27;SA03PM3;SA;100.0;93.75
2017-08-27;VA15WM1;VA;100.0;93.75
2017-08-27;VA11GJ3;VA;100.0;93.76
2017-08-27;VA14WJ3;VA;100.0;93.76
2017-08-27;ZA16PJ1;ZA;100.0;93.76
2017-08-27;SA41WJ3;SA;100.0;93.77
2017-08-27;SG23WJ2;SG;98.3;93.78
2017-08-27;SX40WJ2;SX;100.0;93.78
2017-08-27;AV11WJ1;AV;99.72;93.8
2017-08-27;SO12PK1;SO;100.0;93.87
2017-08-27;SG05RJ1;SG;92.46;93.89
2017-08-27;SA10PK2;SA;100.0;93.9
2017-08-27;VA59WJ1;VA;100.0;93.93
2017-08-27;SO15PJ2;SO;100.0;93.94
2017-08-27;AV17RK3;AV;100.0;93.98
2017-08-27;SA45WJ3;SA;100.0;93.99
2017-08-27;PX05IJ3;PX;100.0;94.0
2017-08-27;SG25PJ2;SG;64.81;94.0
2017-08-27;VA53WJ1;VA;100.0;94.0
2017-08-27;SA19PK1;SA;99.84;94.03
2017-08-27;BU03WJ1;BU;100.0;94.04
2017-08-27;SA23WJ1;SA;100.0;94.04
2017-08-27;SG03WJ1;SG;99.65;94.06
2017-08-27;VA25WJ1;VA;99.87;94.07
2017-08-27;SX20IJ1;SX;100.0;94.09
2017-08-27;AV25PJ1;AV;99.42;94.1
2017-08-27;AV26WJ2;AV;97.57;94.11
2017-08-27;SA38WJ1;SA;100.0;94.11
2017-08-27;LE57WJ1;LE;98.69;94.12
2017-08-27;SA67WJ3;SA;100.0;94.15
2017-08-27;VA02GJ2;VA;100.0;94.16
2017-08-27;SX23IJ3;SX;100.0;94.17
2017-08-27;PX32IJ3;PX;100.0;94.23
2017-08-27;LE96WJ1;LE;100.0;94.24
2017-08-27;BU03GJ3;BU;100.0;94.29
2017-08-27;AV33RJ2;AV;99.17;94.33
2017-08-27;LE40PK3;LE;100.0;94.37
2017-08-27;LE98IJ3;LE;99.03;94.39
2017-08-27;SG22WJ2;SG;87.75;94.4
2017-08-27;SO10PJ2;SO;100.0;94.41
2017-08-27;PX98IJ2;PX;100.0;94.43
2017-08-27;AV33WM1;AV;100.0;94.44
2017-08-27;ZA51WJ2;ZA;100.0;94.44
2017-08-27;PX02RK1;PX;100.0;94.47
2017-08-27;SA02PJ2;SA;100.0;94.48
2017-08-27;LE64WJ3;LE;100.0;94.49
2017-08-27;VA65WM1;VA;100.0;94.49
2017-08-27;LE62WJ2;LE;100.0;94.52
2017-08-27;LE88WJ1;LE;100.0;94.52
2017-08-27;SO09SK2;SO;100.0;94.52
2017-08-27;LE04KJ2;LE;94.13;94.53
2017-08-27;SA02PJ1;SA;100.0;94.55
2017-08-27;LE19WJ3;LE;100.0;94.56
2017-08-27;SX25WJ3;SX;100.0;94.56
2017-08-27;AV26WJ1;AV;99.66;94.59
2017-08-27;LE03RK3;LE;99.89;94.6
2017-08-27;SG44WJ3;SG;91.95;94.62
2017-08-27;SX85WJ1;SX;100.0;94.62
2017-08-27;SA08PK2;SA;99.95;94.65
2017-08-27;SA11WJ1;SA;99.6;94.67
2017-08-27;AV28WM1;AV;100.0;94.69
2017-08-27;SA17PK1;SA;99.83;94.69
2017-08-27;AV25PJ3;AV;100.0;94.74
2017-08-27;SG27WM2;SG;100.0;94.74
2017-08-27;LE10IJ1;LE;100.0;94.75
2017-08-27;SA67WJ1;SA;100.0;94.75
2017-08-27;SX32WJ2;SX;100.0;94.77
2017-08-27;VA25WK2;VA;96.51;94.77
2017-08-27;ZA24WJ2;ZA;31.71;94.77
2017-08-27;SA18PK2;SA;99.93;94.8
2017-08-27;AV39WJ2;AV;96.95;94.88
2017-08-27;VA34WK3;VA;87.82;94.89
2017-08-27;SA42WJ2;SA;100.0;94.91
2017-08-27;VA39WJ3;VA;99.38;94.91
2017-08-27;SX64WJ2;SX;100.0;94.92
2017-08-27;VA99GJ3;VA;100.0;94.92
2017-08-27;BU49WJ1;BU;100.0;94.95
2017-08-27;LE03PJ2;LE;99.98;94.97
2017-08-27;BU10GJ2;BU;100.0;94.98
2017-08-27;SG27WJ3;SG;99.69;94.99
2017-08-27;PX10IJ2;PX;97.49;95.01
2017-08-27;VA07GJ3;VA;100.0;95.01
2017-08-27;BU01GJ2;BU;100.0;95.03
2017-08-27;VA16WK2;VA;100.0;95.05
2017-08-27;VA41GK2;VA;100.0;95.05
2017-08-27;AV38WJ1;AV;99.76;95.06
2017-08-27;VA23GJ2;VA;100.0;95.06
2017-08-27;BU01GJ3;BU;100.0;95.07
2017-08-27;SG31WK3;SG;100.0;95.09
2017-08-27;SX20WJ3;SX;100.0;95.12
2017-08-27;LE40PK2;LE;100.0;95.13
2017-08-27;AV01WJ3;AV;99.88;95.14
2017-08-27;PX40IJ2;PX;100.0;95.14
2017-08-27;LE97WJ3;LE;100.0;95.16
2017-08-27;LE21IJ1;LE;100.0;95.17
2017-08-27;SO10PJ1;SO;96.3;95.17
2017-08-27;SA07PJ2;SA;99.92;95.18
2017-08-27;VA48WJ1;VA;97.42;95.2
2017-08-27;AV25WM3;AV;100.0;95.24
2017-08-27;SG24WJ1;SG;90.05;95.24
2017-08-27;VA05WJ2;VA;100.0;95.24
2017-08-27;SG02PJ1;SG;61.09;95.26
2017-08-27;AV17WJ1;AV;96.89;95.27
2017-08-27;SG42WJ2;SG;13.85;95.28
2017-08-27;LE09PJ2;LE;100.0;95.29
2017-08-27;SG31WK2;SG;100.0;95.29
2017-08-27;PX16IJ3;PX;84.91;95.31
2017-08-27;VA29WK3;VA;99.66;95.31
2017-08-27;LE40PJ2;LE;100.0;95.33
2017-08-27;SA18PK3;SA;100.0;95.33
2017-08-27;LE92WJ1;LE;100.0;95.35
2017-08-27;LE15KJ3;LE;94.25;95.37
2017-08-27;SA20PK3;SA;100.0;95.38
2017-08-27;VA27WM2;VA;100.0;95.38
2017-08-27;ZA23RJ1;ZA;100.0;95.38
2017-08-27;SA31WJ2;SA;100.0;95.4
2017-08-27;SX06WJ2;SX;100.0;95.42
2017-08-27;AV22WJ3;AV;99.9;95.43
2017-08-27;LE24IJ3;LE;99.57;95.43
2017-08-27;SA02WJ2;SA;99.97;95.44
2017-08-27;BU36WJ1;BU;100.0;95.45
2017-08-27;BU49WM3;BU;100.0;95.45
2017-08-27;LE61WJ2;LE;99.32;95.45
2017-08-27;SX10IJ2;SX;100.0;95.45
2017-08-27;SX35WJ3;SX;100.0;95.49
2017-08-27;SO30WJ2;SO;82.45;95.5
2017-08-27;SX34WJ1;SX;100.0;95.5
2017-08-27;LE04RK2;LE;100.0;95.51
2017-08-27;LE31WJ2;LE;99.96;95.52
2017-08-27;SG41WJ2;SG;72.42;95.52
2017-08-27;SX13IJ2;SX;100.0;95.53
2017-08-27;SX18IJ1;SX;100.0;95.54
2017-08-27;SO28WJ1;SO;100.0;95.57
2017-08-27;LE08RJ1;LE;99.96;95.58
2017-08-27;LE26IJ1;LE;100.0;95.58
2017-08-27;SX23WJ3;SX;100.0;95.58
2017-08-27;SA09PK1;SA;100.0;95.59
2017-08-27;LE80WJ2;LE;96.96;95.61
2017-08-27;VA66GJ2;VA;100.0;95.61
2017-08-27;AV16WJ3;AV;3.78;95.62
2017-08-27;BU24GJ3;BU;100.0;95.62
2017-08-27;LE05KJ1;LE;99.19;95.62
2017-08-27;SX58WJ2;SX;100.0;95.62
2017-08-27;LE12IJ1;LE;100.0;95.63
2017-08-27;SG02PJ3;SG;65.23;95.64
2017-08-27;PX03IJ2;PX;100.0;95.65
2017-08-27;SA17PJ1;SA;99.91;95.65
2017-08-27;SX37WJ2;SX;100.0;95.66
2017-08-27;ZA30WJ2;ZA;100.0;95.66
2017-08-27;PX98IJ3;PX;100.0;95.67
2017-08-27;SG02PK3;SG;51.92;95.67
2017-08-27;PX03IJ1;PX;100.0;95.68
2017-08-27;SO01WJ1;SO;100.0;95.68
2017-08-27;PX64RJ1;PX;100.0;95.71
2017-08-27;BU48WJ2;BU;84.57;95.72
2017-08-27;SA10PK3;SA;100.0;95.72
2017-08-27;SA19PK3;SA;100.0;95.72
2017-08-27;LE81WJ3;LE;31.43;95.73
2017-08-27;LE32PJ1;LE;100.0;95.75
2017-08-27;AV22WJ1;AV;99.88;95.76
2017-08-27;SG09WK3;SG;99.97;95.77
2017-08-27;SX79WJ1;SX;99.95;95.78
2017-08-27;LE11WJ2;LE;100.0;95.79
2017-08-27;LE42PK1;LE;100.0;95.79
2017-08-27;VA15WM2;VA;100.0;95.79
2017-08-27;SX21WJ2;SX;99.98;95.81
2017-08-27;SA28WJ2;SA;100.0;95.82
2017-08-27;SG25WJ1;SG;99.41;95.82
2017-08-27;BU25WM1;BU;100.0;95.83
2017-08-27;SX27IJ1;SX;99.95;95.83
2017-08-27;VA59WJ3;VA;100.0;95.83
2017-08-27;SX10IJ3;SX;100.0;95.84
2017-08-27;VA57WK1;VA;100.0;95.86
2017-08-27;SA11PK2;SA;95.45;95.87
2017-08-27;SO15OJ1;SO;100.0;95.87
2017-08-27;VA71GK2;VA;99.36;95.89
2017-08-27;ZA05PK1;ZA;100.0;95.89
2017-08-27;SA12PK2;SA;100.0;95.9
2017-08-27;SA26WJ1;SA;100.0;95.92
2017-08-27;SG39WJ2;SG;99.78;95.92
2017-08-27;SA04PJ1;SA;99.68;95.94
2017-08-27;VA29WK1;VA;100.0;95.94
2017-08-27;BU41WJ2;BU;100.0;95.95
2017-08-27;LE24RK1;LE;100.0;95.95
2017-08-27;LE88IJ3;LE;100.0;95.95
2017-08-27;SA07PK1;SA;99.89;95.95
2017-08-27;SG16WJ1;SG;35.21;95.95
2017-08-27;VA08GJ1;VA;100.0;95.95
2017-08-27;LE98IJ1;LE;100.0;95.97
2017-08-27;LE20PJ2;LE;100.0;95.98
2017-08-27;BU03GK3;BU;100.0;95.99
2017-08-27;LE72WJ3;LE;100.0;95.99
2017-08-27;ZA30WJ1;ZA;100.0;95.99
2017-08-27;VA70WK3;VA;83.83;96.0
2017-08-27;SG29WJ3;SG;48.92;96.03
2017-08-27;SG44WK2;SG;99.72;96.03
2017-08-27;SG22WJ3;SG;43.95;96.04
2017-08-27;SO01PL2;SO;100.0;96.04
2017-08-27;SX53WJ3;SX;99.99;96.04
2017-08-27;VA34WK2;VA;42.22;96.05
2017-08-27;VA38WJ3;VA;99.48;96.06
2017-08-27;VA56WJ3;VA;100.0;96.06
2017-08-27;LE18IJ1;LE;100.0;96.1
2017-08-27;LE87WJ2;LE;99.7;96.1
2017-08-27;AV25WJ3;AV;93.98;96.11
2017-08-27;VA74WJ1;VA;81.53;96.12
2017-08-27;VA72WJ2;VA;100.0;96.13
2017-08-27;LE16IJ2;LE;100.0;96.14
2017-08-27;PX20RJ3;PX;100.0;96.14
2017-08-27;BU27GJ2;BU;100.0;96.17
2017-08-27;SA25WJ1;SA;100.0;96.17
2017-08-27;VA11GJ1;VA;100.0;96.17
2017-08-27;VA70GJ1;VA;99.24;96.17
2017-08-27;ZA83WJ2;ZA;51.69;96.17
2017-08-27;SX49WJ3;SX;100.0;96.18
2017-08-27;AV21WJ2;AV;35.22;96.2
2017-08-27;VA68WJ1;VA;100.0;96.2
2017-08-27;SO12PJ1;SO;100.0;96.21
2017-08-27;LE18WJ2;LE;100.0;96.23
2017-08-27;LE90WJ1;LE;84.13;96.23
2017-08-27;SX59WJ3;SX;99.99;96.23
2017-08-27;AV04WJ2;AV;96.06;96.24
2017-08-27;BU01WJ1;BU;100.0;96.24
2017-08-27;BU01WJ3;BU;100.0;96.24
2017-08-27;SA21PJ3;SA;100.0;96.24
2017-08-27;SA21PK2;SA;99.97;96.25
2017-08-27;SO30WJ3;SO;100.0;96.25
2017-08-27;BU07KK1;BU;100.0;96.26
2017-08-27;SA36WJ2;SA;100.0;96.27
2017-08-27;BU49OJ2;BU;100.0;96.29
2017-08-27;SA27WJ2;SA;100.0;96.29
2017-08-27;PX16IJ4;PX;100.0;96.3
2017-08-27;VA45WM2;VA;100.0;96.3
2017-08-27;ZA30WJ3;ZA;100.0;96.3
2017-08-27;LE20WJ3;LE;100.0;96.31
2017-08-27;SA22PK1;SA;100.0;96.32
2017-08-27;VA14WK1;VA;100.0;96.32
2017-08-27;LE40PJ1;LE;100.0;96.33
2017-08-27;PX06PJ3;PX;100.0;96.34
2017-08-27;SA37WJ1;SA;99.97;96.34
2017-08-27;BU01GJ1;BU;100.0;96.35
2017-08-27;LE22PJ1;LE;100.0;96.35
2017-08-27;SA45WJ2;SA;100.0;96.36
2017-08-27;SO12PK3;SO;100.0;96.38
2017-08-27;SA12WJ2;SA;99.95;96.39
2017-08-27;LE38IJ1;LE;100.0;96.4
2017-08-27;SG23WJ3;SG;98.3;96.41
2017-08-27;VA70WK2;VA;88.68;96.41
2017-08-27;ZA10PJ3;ZA;100.0;96.42
2017-08-27;LE24IJ2;LE;100.0;96.43
2017-08-27;LE83WJ1;LE;100.0;96.44
2017-08-27;LE83WJ2;LE;99.94;96.46
2017-08-27;VA07RJ3;VA;99.77;96.46
2017-08-27;AV23WJ3;AV;99.42;96.48
2017-08-27;VA62WJ2;VA;100.0;96.49
2017-08-27;LE23RK2;LE;100.0;96.5
2017-08-27;SO27SJ2;SO;66.13;96.5
2017-08-27;BU18WJ3;BU;100.0;96.51
2017-08-27;LE80WJ1;LE;86.67;96.51
2017-08-27;ZA03PJ2;ZA;100.0;96.52
2017-08-27;LE56WJ3;LE;94.09;96.53
