FECHA;CELDA;PROV;4G_HUA_IntraFreq_Prep_HO_Succ_Rate;4G_HUA_IntraFreq_Prep_HO_Succ_Rate,4G_HUA_IntraFreq_Exec_HO_Succ_Rate
2017-08-27;SX98ZK2;SX;100.0;99.99
2017-08-27;AV10SM1;AV;100.0;100.0
2017-08-27;BU02AJ1;BU;94.64;100.0
2017-08-27;BU02AJ3;BU;100.0;100.0
2017-08-27;BU10WK3;BU;100.0;100.0
2017-08-27;BU13AM2;BU;100.0;100.0
2017-08-27;BU13AM3;BU;100.0;100.0
2017-08-27;LE30RJ1;LE;100.0;100.0
2017-08-27;LE31RJ1;LE;100.0;100.0
2017-08-27;LE43SK1;LE;100.0;100.0
2017-08-27;LE43SK2;LE;100.0;100.0
2017-08-27;LE43SK3;LE;100.0;100.0
2017-08-27;LO01HJ1;LO;100.0;100.0
2017-08-27;LO02HK2;LO;100.0;100.0
2017-08-27;LO04EM1;LO;100.0;100.0
2017-08-27;LO04EM2;LO;100.0;100.0
2017-08-27;LO04EM3;LO;100.0;100.0
2017-08-27;LO05CJ1;LO;100.0;100.0
2017-08-27;LO05GM1;LO;100.0;100.0
2017-08-27;LO05GM3;LO;100.0;100.0
2017-08-27;LO06AJ2;LO;100.0;100.0
2017-08-27;LO06LJ1;LO;100.0;100.0
2017-08-27;LO06LJ2;LO;100.0;100.0
2017-08-27;LO06LJ3;LO;100.0;100.0
2017-08-27;LO08CM2;LO;100.0;100.0
2017-08-27;LO10DM1;LO;100.0;100.0
2017-08-27;LO10DM2;LO;100.0;100.0
2017-08-27;LO10DM3;LO;100.0;100.0
2017-08-27;LO10FJ2;LO;100.0;100.0
2017-08-27;LO10FM2;LO;100.0;100.0
2017-08-27;LO10FM3;LO;100.0;100.0
2017-08-27;LO11DM2;LO;100.0;100.0
2017-08-27;LO11DM3;LO;100.0;100.0
2017-08-27;LO12DM2;LO;100.0;100.0
2017-08-27;LO13AM2;LO;100.0;100.0
2017-08-27;LO13BM2;LO;98.68;100.0
2017-08-27;LO13FM2;LO;100.0;100.0
2017-08-27;LO13FM3;LO;100.0;100.0
2017-08-27;LO14AJ2;LO;100.0;100.0
2017-08-27;LO14AM1;LO;100.0;100.0
2017-08-27;LO14AM2;LO;100.0;100.0
2017-08-27;LO14AM3;LO;100.0;100.0
2017-08-27;LO17BM1;LO;100.0;100.0
2017-08-27;LO17BM2;LO;100.0;100.0
2017-08-27;LO18RK2;LO;82.05;100.0
2017-08-27;LO19BJ3;LO;100.0;100.0
2017-08-27;LO19RJ1;LO;100.0;100.0
2017-08-27;LO19RK1;LO;100.0;100.0
2017-08-27;LO22RJ1;LO;100.0;100.0
2017-08-27;LO28AK1;LO;100.0;100.0
2017-08-27;LO28AK2;LO;100.0;100.0
2017-08-27;LO28RK1;LO;99.64;100.0
2017-08-27;LO29AJ3;LO;100.0;100.0
2017-08-27;LO38RK2;LO;99.61;100.0
2017-08-27;LO41RK1;LO;100.0;100.0
2017-08-27;NA01FK1;NA;100.0;100.0
2017-08-27;NA01FK2;NA;100.0;100.0
2017-08-27;NA01FK3;NA;100.0;100.0
2017-08-27;NA02CM1;NA;100.0;100.0
2017-08-27;NA02FK1;NA;100.0;100.0
2017-08-27;NA02FK2;NA;100.0;100.0
2017-08-27;NA02FK3;NA;98.89;100.0
2017-08-27;NA04AM2;NA;100.0;100.0
2017-08-27;NA05BK1;NA;100.0;100.0
2017-08-27;NA06FK1;NA;99.95;100.0
2017-08-27;NA07GK1;NA;100.0;100.0
2017-08-27;NA10GJ3;NA;100.0;100.0
2017-08-27;NA12FK2;NA;100.0;100.0
2017-08-27;NA13GJ3;NA;100.0;100.0
2017-08-27;NA14FK2;NA;98.18;100.0
2017-08-27;NA14GJ3;NA;100.0;100.0
2017-08-27;NA15GJ1;NA;100.0;100.0
2017-08-27;NA16CM2;NA;100.0;100.0
2017-08-27;NA18EJ1;NA;100.0;100.0
2017-08-27;NA18FK2;NA;99.91;100.0
2017-08-27;NA19EJ2;NA;100.0;100.0
2017-08-27;NA21GK1;NA;100.0;100.0
2017-08-27;NA23CM3;NA;100.0;100.0
2017-08-27;NA25CM1;NA;100.0;100.0
2017-08-27;NA27CM1;NA;100.0;100.0
2017-08-27;NA27CM2;NA;100.0;100.0
2017-08-27;NA28CM3;NA;100.0;100.0
2017-08-27;NA29CM2;NA;100.0;100.0
2017-08-27;NA30GJ2;NA;100.0;100.0
2017-08-27;NA31CM1;NA;100.0;100.0
2017-08-27;NA32CM3;NA;100.0;100.0
2017-08-27;NA35FK1;NA;100.0;100.0
2017-08-27;NA35FK2;NA;100.0;100.0
2017-08-27;NA36CM1;NA;100.0;100.0
2017-08-27;NA36CM3;NA;100.0;100.0
2017-08-27;NA36EM1;NA;100.0;100.0
2017-08-27;NA36EM2;NA;100.0;100.0
2017-08-27;NA36FK1;NA;96.53;100.0
2017-08-27;NA36GK2;NA;100.0;100.0
2017-08-27;NA37CM1;NA;100.0;100.0
2017-08-27;NA37CM2;NA;100.0;100.0
2017-08-27;NA38AJ1;NA;100.0;100.0
2017-08-27;NA38EJ3;NA;100.0;100.0
2017-08-27;NA38EM2;NA;99.38;100.0
2017-08-27;NA38EM3;NA;100.0;100.0
2017-08-27;NA39AM1;NA;100.0;100.0
2017-08-27;NA39AM2;NA;100.0;100.0
2017-08-27;NA39AM3;NA;100.0;100.0
2017-08-27;NA39GJ2;NA;100.0;100.0
2017-08-27;NA40AM1;NA;100.0;100.0
2017-08-27;NA40CM1;NA;100.0;100.0
2017-08-27;NA41AM2;NA;100.0;100.0
2017-08-27;NA41AM3;NA;100.0;100.0
2017-08-27;NA41CM3;NA;100.0;100.0
2017-08-27;NA42AJ1;NA;100.0;100.0
2017-08-27;NA42AM1;NA;100.0;100.0
2017-08-27;NA42AM2;NA;100.0;100.0
2017-08-27;NA43BM1;NA;100.0;100.0
2017-08-27;NA43BM2;NA;100.0;100.0
2017-08-27;NA43BM3;NA;100.0;100.0
2017-08-27;NA43CJ1;NA;100.0;100.0
2017-08-27;NA43CM2;NA;100.0;100.0
2017-08-27;NA43FK2;NA;100.0;100.0
2017-08-27;NA44AM1;NA;100.0;100.0
2017-08-27;NA44AM3;NA;100.0;100.0
2017-08-27;NA45AK1;NA;100.0;100.0
2017-08-27;NA45AK2;NA;100.0;100.0
2017-08-27;NA45CM2;NA;100.0;100.0
2017-08-27;NA46AM2;NA;100.0;100.0
2017-08-27;NA46AM3;NA;100.0;100.0
2017-08-27;NA46CM2;NA;100.0;100.0
2017-08-27;NA47BK1;NA;100.0;100.0
2017-08-27;NA48AM2;NA;100.0;100.0
2017-08-27;NA48AM3;NA;100.0;100.0
2017-08-27;NA48AM4;NA;100.0;100.0
2017-08-27;NA49FK1;NA;99.79;100.0
2017-08-27;NA51BM2;NA;100.0;100.0
2017-08-27;NA52BM1;NA;100.0;100.0
2017-08-27;NA52BM2;NA;100.0;100.0
2017-08-27;NA52BM3;NA;100.0;100.0
2017-08-27;NA53BM2;NA;100.0;100.0
2017-08-27;NA54CM1;NA;100.0;100.0
2017-08-27;NA56FK1;NA;100.0;100.0
2017-08-27;NA57BM1;NA;100.0;100.0
2017-08-27;NA57CM2;NA;100.0;100.0
2017-08-27;NA57FK2;NA;100.0;100.0
2017-08-27;NA57FK3;NA;100.0;100.0
2017-08-27;NA58AJ3;NA;100.0;100.0
2017-08-27;NA58AM1;NA;100.0;100.0
2017-08-27;NA58AM3;NA;100.0;100.0
2017-08-27;NA63BJ1;NA;100.0;100.0
2017-08-27;NA63BJ3;NA;100.0;100.0
2017-08-27;NA63BK3;NA;100.0;100.0
2017-08-27;NA64FK1;NA;99.42;100.0
2017-08-27;NA64FK2;NA;100.0;100.0
2017-08-27;NA65AM3;NA;100.0;100.0
2017-08-27;NA65BK3;NA;100.0;100.0
2017-08-27;NA66BM1;NA;100.0;100.0
2017-08-27;NA66BM2;NA;100.0;100.0
2017-08-27;NA66BM3;NA;100.0;100.0
2017-08-27;NA70CL1;NA;97.08;100.0
2017-08-27;NA70CL2;NA;100.0;100.0
2017-08-27;NA70CL3;NA;100.0;100.0
2017-08-27;NA71BJ1;NA;100.0;100.0
2017-08-27;PX19SM1;PX;100.0;100.0
2017-08-27;PX19SM2;PX;100.0;100.0
2017-08-27;PX49VJ2;PX;100.0;100.0
2017-08-27;SO14SJ1;SO;100.0;100.0
2017-08-27;SO14SJ3;SO;100.0;100.0
2017-08-27;SO14SK3;SO;100.0;100.0
2017-08-27;SO20OJ3;SO;97.64;100.0
2017-08-27;SO20SJ2;SO;100.0;100.0
2017-08-27;SX05ZL2;SX;100.0;100.0
2017-08-27;SX06ZJ3;SX;100.0;100.0
2017-08-27;SX07EM1;SX;100.0;100.0
2017-08-27;SX08EK1;SX;100.0;100.0
2017-08-27;SX10CM2;SX;100.0;100.0
2017-08-27;SX10CM3;SX;100.0;100.0
2017-08-27;SX14LM1;SX;100.0;100.0
2017-08-27;SX14LM2;SX;100.0;100.0
2017-08-27;SX14LM3;SX;100.0;100.0
2017-08-27;SX16CM1;SX;100.0;100.0
2017-08-27;SX16CM2;SX;100.0;100.0
2017-08-27;SX21EJ3;SX;99.26;100.0
2017-08-27;SX22CM1;SX;100.0;100.0
2017-08-27;SX23CJ2;SX;99.88;100.0
2017-08-27;SX23CM1;SX;100.0;100.0
2017-08-27;SX23CM2;SX;100.0;100.0
2017-08-27;SX23CM3;SX;100.0;100.0
2017-08-27;SX24LK2;SX;100.0;100.0
2017-08-27;SX24LK3;SX;100.0;100.0
2017-08-27;SX27CM1;SX;100.0;100.0
2017-08-27;SX27CM2;SX;100.0;100.0
2017-08-27;SX27CM3;SX;100.0;100.0
2017-08-27;SX38LJ2;SX;100.0;100.0
2017-08-27;SX41EJ2;SX;99.86;100.0
2017-08-27;SX42CK3;SX;100.0;100.0
2017-08-27;SX45LM1;SX;100.0;100.0
2017-08-27;SX45LM2;SX;100.0;100.0
2017-08-27;SX48ZL1;SX;100.0;100.0
2017-08-27;SX51LM2;SX;100.0;100.0
2017-08-27;SX51ZJ1;SX;100.0;100.0
2017-08-27;SX52EM1;SX;100.0;100.0
2017-08-27;SX56ZK2;SX;100.0;100.0
2017-08-27;SX57LM1;SX;100.0;100.0
2017-08-27;SX57LM2;SX;100.0;100.0
2017-08-27;SX57LM3;SX;100.0;100.0
2017-08-27;SX57ZJ1;SX;100.0;100.0
2017-08-27;SX57ZJ3;SX;100.0;100.0
2017-08-27;SX57ZL1;SX;100.0;100.0
2017-08-27;SX63ZL1;SX;100.0;100.0
2017-08-27;SX65ZJ2;SX;99.87;100.0
2017-08-27;SX72EJ2;SX;99.35;100.0
2017-08-27;SX76CK2;SX;100.0;100.0
2017-08-27;SX77EM1;SX;100.0;100.0
2017-08-27;SX77EM2;SX;100.0;100.0
2017-08-27;SX79LJ3;SX;99.82;100.0
2017-08-27;SX85ZK2;SX;100.0;100.0
2017-08-27;ZA14SM2;ZA;100.0;100.0
2017-08-27;ZA18SM2;ZA;76.19;100.0
2017-08-27;ZA18SM3;ZA;100.0;100.0
